record_id,text,timestamp,topic,region,event_phase,reference_event,subtopic_tag,source_style,language_style,data_source
KE22-0214,Mixed figures from tally centres are making the count look messy and avoidably political.,2022-08-17 16:09:00,Counting & Results,Kisumu,Post-Result Reaction,results_reaction,results_correction,tally_update,English,PROJECT_CURATED_CORPUS
KE22-0744,Another dispute over forms at Bomas. People are asking why the same constituencies keep stalling. Hii sio sawa.,2022-08-17 16:32:00,Counting & Results,Nairobi,Post-Result Reaction,results_reaction,form_34a,social_post,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0327,Another dispute over forms at Bomas. watu are asking why the same constituencies keep stalling.,2022-08-17 17:35:00,Counting & Results,Nakuru,Post-Result Reaction,petition_expectation,bomas_update,observer_note,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0696,"Voters here are sharing water, directions and information. Good atmosphere despite the pressure.",2022-08-17 17:39:00,Positive Events,Kisumu,Post-Result Reaction,petition_expectation,peace_initiative,peace_monitor,English,PROJECT_CURATED_CORPUS
KE22-0882,The street mood in Kakamega is cautious. Everyone is watching IEBC updates closely. uchaguzi ni yetu.,2022-08-17 20:37:00,Public Opinion,Kakamega,Post-Result Reaction,petition_expectation,peace_message,social_post,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0366,Supporters in Nairobi say the rally felt energized but disciplined. No chaos after dispersal.,2022-08-17 21:29:00,Political Rallies,Nairobi,Post-Result Reaction,petition_expectation,campaign_message,news_update,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0580,Threatening slogans and online incitement are making the atmosphere in Mombasa feel unsafe.,2022-08-18 07:15:00,Security Issues,Mombasa,Post-Result Reaction,results_reaction,police_presence,situation_update,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0406,Trust is getting damaged because officials are not explaining what is happening at Bomas properly.,2022-08-18 07:18:00,Public Opinion,Mombasa,Post-Result Reaction,local_tension_watch,trust_in_iebc,citizen_commentary,English,PROJECT_CURATED_CORPUS
KE22-0176,"It is hard to calm voters when every hour brings a new rumor about forms, servers or agents.",2022-08-18 08:25:00,Public Opinion,Siaya,Post-Result Reaction,peace_monitoring,trust_in_iebc,citizen_commentary,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0648,Too many unanswered questions around IEBC communication. Confidence is dropping fast in Kakamega. Hii sio sawa.,2022-08-18 08:36:00,Public Opinion,Kakamega,Post-Result Reaction,local_tension_watch,concern_over_integrity,citizen_commentary,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0775,"A lot of talk today is about turnout, transmission and whether the process stays on schedule. uchaguzi ni yetu.",2022-08-18 09:22:00,Public Opinion,Uasin Gishu,Post-Result Reaction,results_reaction,concern_over_integrity,citizen_commentary,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0824,Trust is getting damaged because officials are not explaining what is happening at Bomas properly.,2022-08-18 09:30:00,Public Opinion,Nakuru,Post-Result Reaction,local_tension_watch,peace_message,social_post,English,PROJECT_CURATED_CORPUS
KE22-0493,Party agents in Uasin Gishu say some officials are acting partisan instead of procedural.,2022-08-18 09:44:00,Staffing Issues,Uasin Gishu,Post-Result Reaction,petition_expectation,staff_arrest,incident_report,English,PROJECT_CURATED_CORPUS
KE22-0272,"More results from Kisumu have been posted, though final county totals are still pending.",2022-08-18 10:36:00,Counting & Results,Kisumu,Post-Result Reaction,peace_monitoring,bomas_update,tally_update,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0621,Too many unanswered questions around IEBC communication. Confidence is dropping fast in Nairobi. Hii sio sawa. uchaguzi ni yetu.,2022-08-18 11:01:00,Public Opinion,Nairobi,Post-Result Reaction,petition_expectation,trust_in_iebc,social_post,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0582,Observers in Kakamega say staffing gaps were reported early and replacements are being processed.,2022-08-18 11:26:00,Staffing Issues,Kakamega,Post-Result Reaction,petition_expectation,official_bias,observer_note,English,PROJECT_CURATED_CORPUS
KE22-0355,Trust is getting damaged because officials are not explaining what is happening at Bomas properly.,2022-08-18 12:00:00,Public Opinion,Nairobi,Post-Result Reaction,petition_expectation,peace_message,social_post,English,PROJECT_CURATED_CORPUS
KE22-0604,Road blockage reported near a voting centre in Mombasa. People are being told to avoid the area. Hii sio sawa.,2022-08-18 12:47:00,Security Issues,Mombasa,Post-Result Reaction,local_tension_watch,road_blockage,incident_report,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0075,"It is hard to calm voters when every hour brings a new rumor about forms, servers or agents.",2022-08-18 16:24:00,Public Opinion,Kisumu,Post-Result Reaction,peace_monitoring,candidate_support,citizen_commentary,English,PROJECT_CURATED_CORPUS
KE22-0877,Rumors of confrontation in Nakuru are moving faster than official updates and that is dangerous.,2022-08-18 19:03:00,Security Issues,Nakuru,Post-Result Reaction,petition_expectation,dangerous_speech,situation_update,English,PROJECT_CURATED_CORPUS
KE22-0459,"More results from Kisumu have been posted, though final county totals are still pending.",2022-08-18 19:47:00,Counting & Results,Kisumu,Post-Result Reaction,peace_monitoring,form_34a,social_post,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0451,Observers say media and agents faced avoidable access problems because of poor staff coordination in Nairobi.,2022-08-18 23:06:05,Staffing Issues,Nairobi,Post-Result Reaction,petition_expectation,official_absence,incident_report,English,PROJECT_CURATED_CORPUS
KE22-0723,Teams are monitoring transport routes and public screens in Nairobi after rumor traffic rose online.,2022-08-19 06:24:48,Security Issues,Nairobi,Post-Result Reaction,petition_expectation,police_presence,situation_update,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0269,"Whatever our politics, Kenya looks calm so far. This is the kind of uchaguzi we prayed for. Tuwe watulivu.",2022-08-19 10:21:22,Public Opinion,Nairobi,Post-Result Reaction,results_reaction,candidate_support,social_post,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0452,Manual register not available at one desk in Kisumu; the presiding team looked unprepared.,2022-08-19 21:20:20,Polling Administration,Kisumu,Post-Result Reaction,local_tension_watch,manual_register,citizen_report,English,PROJECT_CURATED_CORPUS
KE22-0856,Too many unanswered questions around IEBC communication. Confidence is dropping fast in Garissa.,2022-08-20 07:23:47,Public Opinion,Garissa,Post-Result Reaction,petition_expectation,trust_in_iebc,citizen_commentary,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0282,Agents remain at the national tally centre as the commission reviews contested entries.,2022-08-20 09:57:18,Counting & Results,Nairobi,Post-Result Reaction,peace_monitoring,transmission_issue,social_post,English,PROJECT_CURATED_CORPUS
KE22-0224,"Conversation in Mombasa is split between turnout, agents and what happens at Bomas next.",2022-08-20 20:55:54,Public Opinion,Mombasa,Post-Result Reaction,results_reaction,results_anxiety,citizen_commentary,English,PROJECT_CURATED_CORPUS
KE22-0821,"Observers say turnout patterns remain uneven, with urban stations moving slower than rural centres.",2022-08-21 03:31:00,Media Reports,Kakamega,Post-Result Reaction,petition_expectation,candidate_quote,headline_brief,English,PROJECT_CURATED_CORPUS
KE22-0147,"Voters here are sharing water, directions and information. Good atmosphere despite the pressure.",2022-08-21 04:48:00,Positive Events,Kakamega,Post-Result Reaction,results_reaction,citizen_support,peace_monitor,English,PROJECT_CURATED_CORPUS
KE22-0373,Too few officials on site in Nairobi. Voters and agents are doing more queue management than staff.,2022-08-21 05:08:00,Staffing Issues,Nairobi,Post-Result Reaction,local_tension_watch,official_bias,observer_note,English,PROJECT_CURATED_CORPUS
KE22-0853,Agents in Nairobi are complaining that basic polling procedures are not being followed consistently. Hii sio sawa.,2022-08-21 06:19:00,Polling Administration,Nairobi,Post-Result Reaction,peace_monitoring,manual_register,citizen_report,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0030,Residents in Nakuru report visible but calm police patrols around election hot spots.,2022-08-21 07:29:03,Security Issues,Nakuru,Post-Result Reaction,petition_expectation,police_presence,incident_report,English,PROJECT_CURATED_CORPUS
KE22-0427,Campaign teams release parallel statements as the commission continues verification of forms.,2022-08-21 07:54:00,Media Reports,Mombasa,Post-Result Reaction,petition_expectation,observer_brief,headline_brief,English,PROJECT_CURATED_CORPUS
KE22-0143,Peaceful queues in Nakuru leo. Let the watu choose and let IEBC finish the job. Tuwe watulivu.,2022-08-21 09:30:00,Public Opinion,Nakuru,Post-Result Reaction,petition_expectation,trust_in_iebc,social_post,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0448,"It is hard to calm voters when every hour brings a new rumor about forms, servers or agents.",2022-08-21 10:07:00,Public Opinion,Mombasa,Post-Result Reaction,results_reaction,peace_message,citizen_commentary,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0345,Young people in Bungoma are escorting elderly voters and reminding everyone to keep peace. #KenyaElections2022 uchaguzi ni yetu.,2022-08-21 15:33:00,Positive Events,Bungoma,Post-Result Reaction,results_reaction,community_monitoring,peace_monitor,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0023,Heavy tension outside the tally site in Homabay; police are struggling to separate rival groups.,2022-08-21 15:55:00,Security Issues,Homabay,Post-Result Reaction,results_reaction,road_blockage,situation_update,English,PROJECT_CURATED_CORPUS
KE22-0745,Peaceful queues in Kisumu today. Let the people choose and let IEBC finish the job. #ElectionsKE2022,2022-08-21 16:31:00,Public Opinion,Kisumu,Post-Result Reaction,petition_expectation,peace_message,citizen_commentary,English,PROJECT_CURATED_CORPUS
KE22-0788,"Observers say turnout patterns remain uneven, with urban stations moving slower than rural centres.",2022-08-21 17:29:00,Media Reports,Nairobi,Post-Result Reaction,petition_expectation,candidate_quote,news_update,English,PROJECT_CURATED_CORPUS
KE22-0084,Trust is getting damaged because officials are not explaining what is happening at Bomas properly.,2022-08-21 19:40:00,Public Opinion,Bungoma,Post-Result Reaction,results_reaction,trust_in_iebc,citizen_commentary,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0852,Too many unanswered questions around IEBC communication. Confidence is dropping fast in Homabay.,2022-08-22 00:56:10,Public Opinion,Homabay,Post-Result Reaction,petition_expectation,results_anxiety,social_post,English,PROJECT_CURATED_CORPUS
KE22-0178,Campaign teams release parallel statements as the commission continues verification of forms.,2022-08-22 03:07:00,Media Reports,Mombasa,Post-Result Reaction,petition_expectation,candidate_quote,headline_brief,English,PROJECT_CURATED_CORPUS
KE22-0816,"Observers say turnout patterns remain uneven, with urban stations moving slower than rural centres.",2022-08-22 03:08:00,Media Reports,Kiambu,Post-Result Reaction,local_tension_watch,candidate_quote,news_update,English,PROJECT_CURATED_CORPUS
KE22-0152,Too many unanswered questions around IEBC communication. Confidence is dropping fast in Bungoma.,2022-08-22 03:13:00,Public Opinion,Bungoma,Post-Result Reaction,petition_expectation,results_anxiety,citizen_commentary,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0070,Tallying from Kiambu continues as parties compare Form 34A uploads against local records.,2022-08-22 04:25:00,Counting & Results,Kiambu,Post-Result Reaction,peace_monitoring,transmission_issue,social_post,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0615,"Voters here are sharing water, directions and information. Good atmosphere despite the pressure. Tuwe watulivu. uchaguzi ni yetu.",2022-08-22 05:39:00,Positive Events,Nairobi,Post-Result Reaction,peace_monitoring,citizen_support,peace_monitor,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0338,Community amani volunteers in Kiambu are doing a solid job cooling tensions near the polling centre.,2022-08-22 06:06:32,Positive Events,Kiambu,Post-Result Reaction,local_tension_watch,peace_initiative,citizen_report,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0595,Election officials in Garissa were reshuffled after complaints from party agents.,2022-08-22 07:07:00,Staffing Issues,Garissa,Post-Result Reaction,results_reaction,staff_arrest,incident_report,English,PROJECT_CURATED_CORPUS
KE22-0111,Campaign teams release parallel statements as the commission continues verification of forms.,2022-08-22 07:40:00,Media Reports,Mombasa,Post-Result Reaction,peace_monitoring,candidate_quote,headline_brief,English,PROJECT_CURATED_CORPUS
KE22-0569,"Observers say turnout patterns remain uneven, with urban stations moving slower than rural centres.",2022-08-22 07:52:00,Media Reports,Homabay,Post-Result Reaction,peace_monitoring,candidate_quote,headline_brief,English,PROJECT_CURATED_CORPUS
KE22-0244,Too many unanswered questions around IEBC communication. Confidence is dropping fast in Garissa.,2022-08-22 08:07:00,Public Opinion,Garissa,Post-Result Reaction,petition_expectation,concern_over_integrity,social_post,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0836,Road blockage reported near a voting centre in Kajiado. People are being told to avoid the area.,2022-08-22 10:33:00,Security Issues,Kajiado,Post-Result Reaction,results_reaction,road_blockage,situation_update,English-Swahili,PROJECT_CURATED_CORPUS
KE22-0566,Agents remain at the national tally centre as the commission reviews contested entries.,2022-08-22 11:14:00,Counting & Results,Mombasa,Post-Result Reaction,peace_monitoring,results_delay,social_post,English,PROJECT_CURATED_CORPUS
